# angles,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17
0.000000000000000000e+00,3.023255813953488746e-01
1.000000000000000000e+01,1.744186046511627952e-01
2.000000000000000000e+01,6.976744186046511531e-02
3.000000000000000000e+01,3.488372093023255766e-02
4.000000000000000000e+01,3.488372093023255766e-02
5.000000000000000000e+01,1.046511627906976660e-01
6.000000000000000000e+01,2.325581395348837455e-01
7.000000000000000000e+01,3.720930232558139483e-01
8.000000000000000000e+01,5.465116279069767158e-01
9.000000000000000000e+01,7.209302325581395943e-01
1.000000000000000000e+02,8.488372093023255349e-01
1.100000000000000000e+02,9.302325581395349818e-01
1.200000000000000000e+02,1.000000000000000000e+00
1.300000000000000000e+02,9.651162790697673799e-01
1.400000000000000000e+02,8.837209302325581550e-01
1.500000000000000000e+02,7.674418604651163101e-01
1.600000000000000000e+02,6.279069767441860517e-01
1.700000000000000000e+02,4.767441860465115866e-01
