# angles,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,y_68,y_69,y_70,y_71,y_72,y_73,y_74,y_75,y_76,y_77,y_78,y_79,y_80,y_81,y_82,y_83,y_84,y_85,y_86,y_87,y_88,y_89
0.000000000000000000e+00,2.191780821917808375e-01
2.000000000000000000e+00,2.054794520547945091e-01
4.000000000000000000e+00,1.643835616438356073e-01
6.000000000000000000e+00,1.232876712328767055e-01
8.000000000000000000e+00,9.589041095890411814e-02
1.000000000000000000e+01,6.849315068493151692e-02
1.200000000000000000e+01,4.109589041095890183e-02
1.400000000000000000e+01,2.739726027397260469e-02
1.600000000000000000e+01,2.739726027397260469e-02
1.800000000000000000e+01,1.369863013698630234e-02
2.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,1.369863013698630234e-02
2.400000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,2.739726027397260469e-02
4.200000000000000000e+01,6.849315068493151692e-02
4.400000000000000000e+01,5.479452054794520938e-02
4.600000000000000000e+01,8.219178082191780366e-02
4.800000000000000000e+01,1.095890410958904188e-01
5.000000000000000000e+01,1.369863013698630338e-01
5.200000000000000000e+01,1.643835616438356073e-01
5.400000000000000000e+01,1.917808219178082363e-01
5.600000000000000000e+01,2.191780821917808375e-01
5.800000000000000000e+01,2.328767123287671381e-01
6.000000000000000000e+01,2.602739726027397116e-01
6.200000000000000000e+01,3.150684931506849695e-01
6.400000000000000000e+01,3.424657534246575152e-01
6.600000000000000000e+01,3.698630136986301720e-01
6.800000000000000000e+01,3.972602739726027177e-01
7.000000000000000000e+01,4.383561643835616750e-01
7.200000000000000000e+01,4.931506849315068219e-01
7.400000000000000000e+01,5.068493150684931781e-01
7.600000000000000000e+01,5.342465753424657793e-01
7.800000000000000000e+01,5.890410958904109817e-01
8.000000000000000000e+01,6.164383561643835829e-01
8.200000000000000000e+01,6.575342465753424293e-01
8.400000000000000000e+01,6.849315068493150305e-01
8.600000000000000000e+01,6.986301369863013866e-01
8.800000000000000000e+01,7.397260273972603439e-01
9.000000000000000000e+01,7.808219178082190792e-01
9.200000000000000000e+01,8.082191780821917915e-01
9.400000000000000000e+01,8.219178082191780366e-01
9.600000000000000000e+01,8.493150684931507488e-01
9.800000000000000000e+01,8.630136986301369939e-01
1.000000000000000000e+02,9.041095890410959512e-01
1.020000000000000000e+02,9.315068493150685525e-01
1.040000000000000000e+02,9.315068493150685525e-01
1.060000000000000000e+02,9.315068493150685525e-01
1.080000000000000000e+02,9.589041095890410427e-01
1.100000000000000000e+02,9.726027397260273988e-01
1.120000000000000000e+02,9.863013698630136439e-01
1.140000000000000000e+02,1.000000000000000000e+00
1.160000000000000000e+02,9.863013698630136439e-01
1.180000000000000000e+02,9.726027397260273988e-01
1.200000000000000000e+02,9.863013698630136439e-01
1.220000000000000000e+02,9.863013698630136439e-01
1.240000000000000000e+02,9.726027397260273988e-01
1.260000000000000000e+02,9.726027397260273988e-01
1.280000000000000000e+02,9.589041095890410427e-01
1.300000000000000000e+02,9.452054794520547976e-01
1.320000000000000000e+02,9.178082191780823074e-01
1.340000000000000000e+02,8.904109589041095951e-01
1.360000000000000000e+02,8.904109589041095951e-01
1.380000000000000000e+02,8.904109589041095951e-01
1.400000000000000000e+02,8.356164383561643927e-01
1.420000000000000000e+02,8.082191780821917915e-01
1.440000000000000000e+02,7.945205479452054353e-01
1.460000000000000000e+02,7.808219178082190792e-01
1.480000000000000000e+02,7.260273972602739878e-01
1.500000000000000000e+02,6.849315068493150305e-01
1.520000000000000000e+02,6.712328767123287854e-01
1.540000000000000000e+02,6.438356164383561842e-01
1.560000000000000000e+02,6.164383561643835829e-01
1.580000000000000000e+02,5.753424657534246256e-01
1.600000000000000000e+02,5.342465753424657793e-01
1.620000000000000000e+02,4.931506849315068219e-01
1.640000000000000000e+02,4.657534246575342762e-01
1.660000000000000000e+02,4.246575342465753744e-01
1.680000000000000000e+02,3.835616438356164726e-01
1.700000000000000000e+02,3.424657534246575152e-01
1.720000000000000000e+02,3.013698630136986134e-01
1.740000000000000000e+02,3.013698630136986134e-01
1.760000000000000000e+02,2.739726027397260677e-01
1.780000000000000000e+02,2.191780821917808375e-01
