# anglesy_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,8.000000000000000167e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.000000000000000167e-02,8.000000000000000167e-02,7.000000000000000666e-02,7.000000000000000666e-02,7.000000000000000666e-02,7.000000000000000666e-02,7.000000000000000666e-02,8.000000000000000167e-02,7.000000000000000666e-02,7.000000000000000666e-02,7.000000000000000666e-02,8.000000000000000167e-02,7.000000000000000666e-02,7.000000000000000666e-02,7.000000000000000666e-02
3.000000000000000000e+01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.399999999999999911e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.399999999999999911e-01
4.000000000000000000e+01,4.899999999999999911e-01,4.699999999999999734e-01,4.899999999999999911e-01,4.799999999999999822e-01,4.899999999999999911e-01,4.799999999999999822e-01,4.899999999999999911e-01,4.699999999999999734e-01,4.799999999999999822e-01,4.799999999999999822e-01,4.899999999999999911e-01,4.899999999999999911e-01,4.899999999999999911e-01,4.699999999999999734e-01,5.000000000000000000e-01,4.799999999999999822e-01,4.899999999999999911e-01,4.799999999999999822e-01
5.000000000000000000e+01,7.700000000000000178e-01,7.500000000000000000e-01,7.700000000000000178e-01,7.399999999999999911e-01,7.700000000000000178e-01,7.500000000000000000e-01,7.700000000000000178e-01,7.600000000000000089e-01,7.700000000000000178e-01,7.500000000000000000e-01,7.700000000000000178e-01,7.500000000000000000e-01,7.700000000000000178e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.500000000000000000e-01
6.000000000000000000e+01,1.040000000000000036e+00,1.040000000000000036e+00,1.030000000000000027e+00,1.030000000000000027e+00,1.030000000000000027e+00,1.040000000000000036e+00,1.030000000000000027e+00,1.030000000000000027e+00,1.040000000000000036e+00,1.040000000000000036e+00,1.040000000000000036e+00,1.020000000000000018e+00,1.040000000000000036e+00,1.030000000000000027e+00,1.040000000000000036e+00,1.040000000000000036e+00,1.040000000000000036e+00,1.030000000000000027e+00
7.000000000000000000e+01,1.270000000000000018e+00,1.280000000000000027e+00,1.270000000000000018e+00,1.290000000000000036e+00,1.280000000000000027e+00,1.280000000000000027e+00,1.280000000000000027e+00,1.280000000000000027e+00,1.270000000000000018e+00,1.280000000000000027e+00,1.260000000000000009e+00,1.280000000000000027e+00,1.270000000000000018e+00,1.280000000000000027e+00,1.270000000000000018e+00,1.280000000000000027e+00,1.260000000000000009e+00,1.280000000000000027e+00
8.000000000000000000e+01,1.449999999999999956e+00,1.469999999999999973e+00,1.449999999999999956e+00,1.479999999999999982e+00,1.439999999999999947e+00,1.479999999999999982e+00,1.439999999999999947e+00,1.479999999999999982e+00,1.439999999999999947e+00,1.479999999999999982e+00,1.439999999999999947e+00,1.479999999999999982e+00,1.449999999999999956e+00,1.479999999999999982e+00,1.439999999999999947e+00,1.489999999999999991e+00,1.449999999999999956e+00,1.479999999999999982e+00
9.000000000000000000e+01,1.530000000000000027e+00,1.580000000000000071e+00,1.530000000000000027e+00,1.580000000000000071e+00,1.530000000000000027e+00,1.570000000000000062e+00,1.530000000000000027e+00,1.580000000000000071e+00,1.540000000000000036e+00,1.580000000000000071e+00,1.540000000000000036e+00,1.580000000000000071e+00,1.530000000000000027e+00,1.570000000000000062e+00,1.540000000000000036e+00,1.580000000000000071e+00,1.530000000000000027e+00,1.570000000000000062e+00
1.000000000000000000e+02,1.540000000000000036e+00,1.600000000000000089e+00,1.550000000000000044e+00,1.590000000000000080e+00,1.540000000000000036e+00,1.590000000000000080e+00,1.540000000000000036e+00,1.580000000000000071e+00,1.540000000000000036e+00,1.590000000000000080e+00,1.530000000000000027e+00,1.590000000000000080e+00,1.550000000000000044e+00,1.590000000000000080e+00,1.530000000000000027e+00,1.590000000000000080e+00,1.540000000000000036e+00,1.600000000000000089e+00
1.100000000000000000e+02,1.459999999999999964e+00,1.510000000000000009e+00,1.449999999999999956e+00,1.510000000000000009e+00,1.449999999999999956e+00,1.510000000000000009e+00,1.449999999999999956e+00,1.510000000000000009e+00,1.449999999999999956e+00,1.510000000000000009e+00,1.449999999999999956e+00,1.520000000000000018e+00,1.459999999999999964e+00,1.510000000000000009e+00,1.459999999999999964e+00,1.510000000000000009e+00,1.449999999999999956e+00,1.510000000000000009e+00
1.200000000000000000e+02,1.290000000000000036e+00,1.340000000000000080e+00,1.280000000000000027e+00,1.330000000000000071e+00,1.290000000000000036e+00,1.340000000000000080e+00,1.300000000000000044e+00,1.350000000000000089e+00,1.290000000000000036e+00,1.340000000000000080e+00,1.280000000000000027e+00,1.340000000000000080e+00,1.290000000000000036e+00,1.340000000000000080e+00,1.290000000000000036e+00,1.330000000000000071e+00,1.280000000000000027e+00,1.340000000000000080e+00
